xcar,vcar,acar,ttccar,xped,vped,aped,ttcped,roadtype,belief
7.640683867,0.1,-0.00974,76.40683867,0.148332862,0.64132,-0.14487,0.231293054,1,0.071428571
7.638260962,0.1,-0.01015,76.38260962,0.020342745,0.62189,-0.13827,0.032711163,1,0.142857143
27.49666695,7.21109,0.42685,3.813108275,8.174087146,1.34684,-0.21534,6.069085523,1,1
26.03543442,7.32834,0.32349,3.552705582,7.908381455,1.29041,-0.19748,6.128580416,1,1
24.54698376,7.38333,0.10786,3.324649415,7.654697325,1.24164,-0.13735,6.164989309,1,1
23.06362741,7.37257,-0.07433,3.128302262,7.411055593,1.21342,-0.04126,6.107576596,1,1
21.59860064,7.33635,-0.1741,2.944052647,7.174054747,1.21605,0.06784,5.899473498,1,1
20.13756133,7.29287,-0.23818,2.761267009,6.93294267,1.25307,0.14363,5.532765663,1,0.928571429
18.68337112,7.23864,-0.28873,2.581060962,6.673474801,1.30499,0.14403,5.11381298,1,1
17.24349791,7.17725,-0.32667,2.402521567,6.400579465,1.34595,0.07377,4.755436283,1,1
15.81419422,7.11037,-0.36264,2.224102855,6.120199239,1.36225,-0.0456,4.492713701,1,1
14.40020646,7.0377,-0.39463,2.04615236,5.839262938,1.3454,-0.19117,4.340168677,1,1
13.00139728,6.96332,-0.43977,1.86712621,5.565887644,1.29212,-0.34001,4.307562489,1,1
11.61816963,6.88062,-0.52128,1.688535282,5.308072671,1.20419,-0.47028,4.408002617,1,1
10.24534164,6.77271,-0.64193,1.512738865,5.07283367,1.08804,-0.5625,4.662359536,1,1
8.897761715,6.62521,-0.74121,1.343015801,4.865824988,0.95534,-0.60404,5.093291381,1,1
7.592440931,6.46171,-0.76825,1.174989427,4.689183131,0.81918,-0.59284,5.724240253,1,1
6.322665411,6.30874,-0.75646,1.002207321,4.540495963,0.69398,-0.54438,6.542689938,1,1
5.078809351,6.17075,-0.77898,0.823045716,4.413633015,0.58101,-0.47454,7.596483736,1,1
3.856714403,6.02132,-0.86765,0.640509789,4.307048899,0.48478,-0.3883,8.884543295,1,1
2.668955623,5.8467,-1.00605,0.456489237,4.213260516,0.40524,-0.28852,10.39695123,1,1
1.515104914,5.6348,-1.17738,0.26888353,4.129769923,0.34545,-0.16573,11.95475445,1,1
0.403946429,5.3768,-1.33569,0.075127665,4.05591727,0.31364,-0.01111,12.9317602,1,1
27.17676399,3.1315,0.03112,8.678513171,7.889391933,1.34492,-0.02196,5.86606782,1,0.857142857
26.53861258,3.15846,0.14687,8.402389956,7.621451265,1.34439,-0.00956,5.669077623,1,0.857142857
25.90439206,3.20173,0.22827,8.090748459,7.351281843,1.34423,-0.00517,5.468767877,1,0.785714286
25.2558502,3.25669,0.27804,7.755067322,7.082564405,1.34279,0.00045,5.274513815,1,0.642857143
24.59529889,3.31541,0.31632,7.418478828,6.813874918,1.34367,0.0071,5.071092543,1,0.642857143
23.9277147,3.37988,0.36823,7.079456875,6.544366219,1.34465,0.0154,4.866966288,1,0.642857143
23.24854145,3.4651,0.41192,6.70934214,6.276357666,1.34858,0.02738,4.654049197,1,0.642857143
22.54401487,3.55708,0.40973,6.337786856,6.00632719,1.3566,0.03534,4.427485766,1,0.642857143
21.82499739,3.63934,0.38706,5.996965766,5.734901286,1.36615,0.03563,4.197856228,1,0.571428571
21.09105669,3.72366,0.33232,5.664066185,5.459786371,1.37569,0.02328,3.968762128,1,0.571428571
20.33769247,3.79595,0.21461,5.357734552,5.18299832,1.37824,0.00654,3.760592001,1,0.428571429
19.57257294,3.83544,0.0418,5.103084115,4.907974553,1.37831,-0.00787,3.560864068,1,0.285714286
18.79840335,3.83117,-0.16223,4.906700395,4.630926844,1.37412,-0.02078,3.370103662,1,0.214285714
18.03392259,3.77803,-0.3507,4.773366699,4.357092581,1.3658,-0.02129,3.190139538,1,0.214285714
17.28510747,3.68758,-0.49917,4.687385078,4.08523211,1.36101,-0.01204,3.001617997,1,0.357142857
16.55995525,3.57205,-0.60222,4.635980809,3.813507681,1.35906,0.00056,2.805989199,1,0.357142857
15.85991595,3.44302,-0.67715,4.606396694,3.543135688,1.36248,0.01052,2.600504732,1,0.357142857
15.18543898,3.30104,-0.74012,4.600198415,3.269628455,1.36826,0.0073,2.389625111,1,0.285714286
14.54156418,3.14971,-0.79943,4.61679462,2.993640835,1.36927,-0.00433,2.18630426,1,0.142857143
13.92542281,2.98366,-0.86127,4.667228442,2.7176426,1.36633,-0.01442,1.989008951,1,0.142857143
13.34393281,2.80105,-0.90389,4.763903826,2.446916662,1.36156,-0.01438,1.797142,1,0.071428571
12.80600441,2.61485,-0.91405,4.897414541,2.17606183,1.3611,-0.01617,1.598752355,1,0.071428571
12.30044339,2.43017,-0.91351,5.061556757,1.90375619,1.36,-0.0295,1.399820728,1,0
11.83141962,2.24259,-0.89318,5.275783633,1.629534237,1.3528,-0.05154,1.204564042,1,0
11.402487,2.06341,-0.84529,5.526040389,1.358456831,1.33528,-0.06147,1.017357282,1,0
11.00470973,1.89495,-0.78022,5.807387916,1.095159505,1.32068,-0.05109,0.829239108,1,0
10.64198728,1.73875,-0.68297,6.120481543,0.831851247,1.31268,-0.03978,0.633704518,1,0.071428571
10.30794886,1.60685,-0.55621,6.415003805,0.568024936,1.3047,-0.03206,0.435368235,1,0.071428571
9.998142804,1.50237,-0.40272,6.654913772,0.308379654,1.29853,-0.02161,0.237483657,1,0.071428571
9.706800504,1.43288,-0.22933,6.774328976,0.049347659,1.29704,-0.01638,0.038046366,1,0
17.52399616,4.06019,0.02335,4.316053229,7.446964013,1.29248,-0.08434,5.761763441,1,0.928571429
16.71375926,4.04824,-0.09654,4.128648317,7.189817241,1.26939,-0.10349,5.663993919,1,0.857142857
15.91011521,4.01895,-0.1895,3.958774111,6.939799051,1.2473,-0.10997,5.563857172,1,0.928571429
15.11021238,3.97626,-0.28548,3.800106728,6.691595909,1.22355,-0.11158,5.469000784,1,0.928571429
14.31663975,3.9072,-0.37969,3.664168649,6.450734619,1.20084,-0.10527,5.371851887,1,0.857142857
13.54327168,3.81588,-0.43273,3.549186998,6.214614034,1.18538,-0.1074,5.242718819,1,0.857142857
12.795254,3.7254,-0.44827,3.434598702,5.976165326,1.1651,-0.12863,5.12931536,1,0.857142857
12.06216089,3.64189,-0.47918,3.312060741,5.744463543,1.13485,-0.1477,5.061870329,1,0.857142857
11.34261911,3.55085,-0.55464,3.194339132,5.521776519,1.10328,-0.15705,5.004873213,1,0.928571429
10.64379122,3.44195,-0.68076,3.092372411,5.301317532,1.06708,-0.15772,4.968060063,1,0.928571429
9.966226955,3.30028,-0.85732,3.019812548,5.091258652,1.02825,-0.12926,4.951382108,1,0.857142857
9.31877065,3.11262,-1.05472,2.993867112,4.891353839,1.00306,-0.07461,4.876431957,1,0.785714286
8.714196685,2.87726,-1.22439,3.028644156,4.69069911,0.98942,-0.00912,4.740857381,1,0.857142857
8.165764165,2.60931,-1.32863,3.129472606,4.492600904,0.9876,0.0758,4.549008611,1,0.857142857
7.676370949,2.33414,-1.38212,3.288736301,4.296145144,1.00985,0.17422,4.254240871,1,0.857142857
7.238079491,2.05233,-1.41954,3.526762017,4.086854575,1.05293,0.2642,3.881411467,1,0.857142857
6.852822166,1.76144,-1.44329,3.89046585,3.867942293,1.11077,0.35362,3.482217104,1,0.571428571
6.529270031,1.46331,-1.42641,4.461986886,3.640947513,1.19612,0.43239,3.043965081,1,0.357142857
6.26425775,1.1722,-1.35988,5.344017872,3.392197246,1.30625,0.44806,2.596897413,1,0.142857143
6.052288795,0.89023,-1.22121,6.798567555,3.114651294,1.41173,0.37714,2.20626557,1,0.142857143
5.904112154,0.64479,-0.97724,9.156643486,2.815037356,1.48736,0.24443,1.892640219,1,0.071428571
5.802956876,0.46903,-0.67077,12.37225098,2.50446618,1.51877,0.1055,1.649009514,1,0
5.727105022,0.37201,-0.39012,15.39502976,2.201697608,1.52043,0.01141,1.448075615,1,0
5.657210923,0.32823,-0.19186,17.2355084,1.900602595,1.51392,-0.05092,1.255418117,1,0
5.592680713,0.31525,-0.072,17.74046221,1.596525636,1.49258,-0.09243,1.069641584,1,0
5.527115379,0.31795,-0.02159,17.38359924,1.303054354,1.46647,-0.10216,0.888565299,1,0
5.460254257,0.3196,-0.01285,17.08465037,1.011101215,1.4425,-0.09527,0.700936718,1,0
5.396237136,0.3186,-0.01837,16.93734192,0.72569831,1.41984,-0.06955,0.511112738,1,0
5.33171891,0.31445,-0.0312,16.95569696,0.445034597,1.40929,-0.03699,0.315786387,1,0
5.26857473,0.30655,-0.04378,17.1866734,0.160008378,1.40432,-0.01568,0.113940112,1,0
24.79674493,5.02004,0.22872,4.939551265,10.39528553,1.39802,0.20065,7.435720182,1,0.928571429
23.7889054,5.06593,0.25897,4.695861451,10.10895693,1.4342,0.08016,7.048498769,1,0.928571429
22.77325031,5.12506,0.28479,4.443509014,9.818348899,1.4398,-0.05206,6.819244964,1,0.928571429
21.73880674,5.18423,0.28946,4.193256615,9.529653193,1.41412,-0.17471,6.738928233,1,0.928571429
20.69506132,5.24131,0.29375,3.94845207,9.248846597,1.36071,-0.26617,6.797074025,1,0.857142857
19.64269592,5.29944,0.30729,3.706560679,8.982099469,1.28826,-0.3051,6.972272266,1,0.857142857
18.57846454,5.36603,0.31378,3.462236428,8.734295608,1.21484,-0.28399,7.189667453,1,0.857142857
17.49726841,5.4307,0.29967,3.221917691,8.501509551,1.15759,-0.22543,7.34414564,1,0.785714286
16.40320599,5.48897,0.27776,2.988394177,8.274675476,1.1182,-0.15998,7.399995954,1,0.785714286
15.30136281,5.54231,0.26068,2.760827671,8.053960001,1.09177,-0.09531,7.376975004,1,0.785714286
14.18743395,5.59406,0.24061,2.536160491,7.837566543,1.07905,-0.03343,7.263395156,1,0.785714286
13.06313868,5.63854,0.22312,2.316759069,7.622292632,1.07881,0.02216,7.065463457,1,0.785714286
11.92812257,5.6791,0.21526,2.100354382,7.408652771,1.09311,0.06412,6.77759125,1,0.857142857
10.7870946,5.71241,0.24564,1.88836141,7.189675528,1.11897,0.06925,6.425262096,1,0.857142857
9.645777469,5.76179,0.32366,1.674093896,6.96071668,1.14061,0.02582,6.102626384,1,0.857142857
8.490446124,5.83998,0.39564,1.453848493,6.72748883,1.143,-0.0446,5.885816999,1,0.857142857
7.311065987,5.92806,0.43331,1.233298244,6.495707141,1.12,-0.10174,5.799738519,1,0.928571429
6.117100809,6.02244,0.44408,1.015718016,6.271119181,1.0829,-0.11127,5.791041814,1,0.928571429
4.900713969,6.11187,0.43333,0.80183544,6.060441017,1.0473,-0.05151,5.786728747,1,1
3.67004206,6.19906,0.41725,0.592032027,5.860424122,1.04091,0.05322,5.630096859,1,1
2.42151145,6.28014,0.39921,0.385582399,5.653161486,1.06673,0.14683,5.299524234,1,1
1.158691477,6.36003,0.3805,0.182183335,5.434716708,1.10977,0.20554,4.897155904,1,1
28.53598211,5.86481,-0.42428,4.865627719,9.779618954,1.76475,-0.06387,5.541645533,1,0.928571429
27.37416487,5.78818,-0.35825,4.72932163,9.429298495,1.75221,-0.05475,5.381374661,1,0.928571429
26.22477134,5.72726,-0.31592,4.578938505,9.080076564,1.74377,-0.04969,5.207152643,1,0.928571429
25.08257647,5.67173,-0.31184,4.422385492,8.734477089,1.73728,-0.05372,5.027673771,1,0.785714286
23.95267929,5.60928,-0.32445,4.270187848,8.387591902,1.73262,-0.08343,4.84098758,1,0.857142857
22.83854481,5.54652,-0.34477,4.117634988,8.041349358,1.71632,-0.13786,4.685227322,1,0.857142857
21.7349625,5.4778,-0.38084,3.967826955,7.701578416,1.68896,-0.21148,4.559953117,1,0.857142857
20.64803791,5.40334,-0.4315,3.82134715,7.36336322,1.64043,-0.30171,4.488678712,1,0.857142857
19.57609173,5.31541,-0.50167,3.682894025,7.035182033,1.5615,-0.36951,4.505399957,1,0.857142857
18.54023523,5.23759,-0.63747,3.539840886,6.73179001,1.46702,-0.368,4.588751353,1,0.857142857
17.47726624,5.09792,-0.90319,3.428313163,6.454303515,1.39037,-0.3087,4.642148144,1,0.857142857
16.46872246,4.8729,-1.10653,3.379655331,6.188397305,1.34153,-0.25195,4.612939931,1,0.785714286
15.53362647,4.63409,-1.19522,3.352033835,5.920733951,1.30213,-0.23705,4.546960711,1,0.785714286
14.62327964,4.38009,-1.25771,3.338579719,5.654275266,1.24733,-0.23061,4.533102921,1,0.785714286
13.79320403,4.13375,-1.28651,3.336729126,5.40559867,1.18482,-0.16704,4.562379661,1,0.714285714
12.97984911,3.88798,-1.41286,3.338455731,5.174259385,1.14099,-0.02087,4.534885832,1,0.714285714
12.21980378,3.57881,-1.54381,3.414487996,4.95522085,1.14396,0.18704,4.331638213,1,0.642857143
11.53389675,3.2435,-1.58208,3.556003314,4.726805584,1.20603,0.392,3.91931012,1,0.642857143
10.92256104,2.91164,-1.50823,3.751343243,4.476937168,1.31023,0.55368,3.416909373,1,0.642857143
10.38536078,2.62381,-1.38566,3.958122267,4.20696456,1.44962,0.65592,2.902115423,1,0.5
9.881667634,2.36573,-1.32385,4.177005675,3.899926743,1.60653,0.66894,2.427546789,1,0.357142857
9.439942629,2.12028,-1.32554,4.452215099,3.561704716,1.75337,0.60335,2.031348042,1,0.285714286
9.023790649,1.84082,-1.36161,4.90204944,3.193278262,1.87572,0.48011,1.702428007,1,0.285714286
8.681358879,1.54217,-1.28709,5.62931381,2.804618698,1.96004,0.33821,1.430898705,1,0.214285714
8.406181955,1.28144,-1.0853,6.559949709,2.405727777,2.01347,0.20623,1.194816797,1,0.142857143
8.18164346,1.07636,-0.81055,7.601214705,1.998635185,2.03757,0.09778,0.980891545,1,0.071428571
7.987850214,0.95023,-0.5519,8.406228191,1.592008213,2.04549,0.01692,0.778301636,1,0.071428571
7.799503135,0.87042,-0.38471,8.960620316,1.180353256,2.03619,-0.04283,0.579687189,1,0.071428571
7.630105697,0.80661,-0.25529,9.459473224,0.776389974,2.01596,-0.06687,0.385121716,1,0
7.47235715,0.76546,-0.13174,9.761917213,0.375388056,1.99636,-0.06321,0.188036254,1,0
17.52381611,5.48343,-0.2697,3.195776386,5.236577679,1.15687,-0.2491,4.526504861,1,1
16.42839221,5.41219,-0.65022,3.035442623,5.006028969,1.09108,-0.25672,4.58814108,1,1
15.35307948,5.24731,-1.05842,2.925895265,4.796885003,1.02975,-0.20533,4.658300562,1,1
14.32372946,4.99214,-1.42537,2.869256363,4.598128345,0.99146,-0.12223,4.637734599,1,1
13.3563934,4.66463,-1.71106,2.863333941,4.400573102,0.9708,-0.0301,4.532934798,1,1
12.4628531,4.2922,-1.91899,2.903604935,4.209983752,0.97192,0.07499,4.331615515,1,1
11.64592968,3.88756,-2.07797,2.995691302,4.013269178,0.99983,0.17099,4.01395155,1,1
10.9097319,3.45318,-2.19968,3.159329052,3.807588478,1.04456,0.24928,3.645160142,1,0.928571429
10.26367263,2.99627,-2.27417,3.425483228,3.595513822,1.10768,0.30793,3.245986045,1,0.857142857
9.709445815,2.52672,-2.29425,3.842707469,3.364904315,1.1856,0.31974,2.838144665,1,0.785714286
9.250001435,2.05435,-2.24207,4.502641436,3.11666911,1.25764,0.28175,2.478188599,1,0.571428571
8.884559737,1.59876,-2.10681,5.557156632,2.857080691,1.31692,0.20702,2.169517276,1,0.5
8.608134797,1.17838,-1.89167,7.305058467,2.583133419,1.35143,0.10999,1.911407486,1,0.428571429
8.413367267,0.81046,-1.60741,10.3809778,2.305633084,1.35731,0.02793,1.69867833,1,0.214285714
8.285722725,0.51074,-1.28627,16.22297593,2.036075033,1.34851,-0.01237,1.509870178,1,0.214285714
8.209543661,0.28153,-0.9623,29.16045772,1.766125347,1.33904,-0.02373,1.318948909,1,0.071428571
8.171538091,0.11719,-0.65114,69.72897083,1.499223261,1.33053,-0.01339,1.126786514,1,0.071428571
8.159527991,0.1,-0.37105,81.59527991,1.233745165,1.33532,-0.00362,0.923932215,1,0
8.15544692,0.1,-0.16914,81.5544692,0.957514774,1.33686,-0.01452,0.716241622,1,0
8.152765747,0.1,-0.05709,81.52765747,0.685029779,1.32794,-0.01432,0.515858984,1,0
8.151199774,0.1,-0.00936,81.51199774,0.420969099,1.32422,0.00985,0.317899668,1,0
8.149288839,0.1,0.01342,81.49288839,0.158360679,1.33305,0.03265,0.118795754,1,0
28.10712845,10.19823,-0.65376,2.756079089,8.596687366,1.34809,-0.10118,6.376938755,1,1
26.07829102,10.0179,-1.10061,2.603169428,8.329283675,1.33773,-0.06302,6.2264311,1,1
24.10172955,9.75232,-1.47011,2.471384199,8.060523189,1.32753,-0.04178,6.071819988,1,1
22.18244306,9.41945,-1.76599,2.354961601,7.799245581,1.32493,-0.03044,5.886534067,1,1
20.34228282,9.04146,-2.00235,2.249889158,7.531003233,1.32369,-0.05092,5.689401018,1,1
18.5777736,8.62666,-2.23585,2.153530288,7.265483169,1.30947,-0.08529,5.548415136,1,1
16.89634723,8.16359,-2.48852,2.069720213,7.007362403,1.29198,-0.12641,5.423739069,1,1
15.31291868,7.64846,-2.75187,2.002091751,6.746195053,1.26335,-0.18479,5.339925636,1,1
13.83507384,7.07324,-3.01133,1.955974043,6.494251118,1.21523,-0.23213,5.344051017,1,1
12.47992098,6.44158,-3.22707,1.937400604,6.254164083,1.15827,-0.24767,5.399573573,1,1
11.25854294,5.77094,-3.38072,1.950902789,6.024077995,1.09683,-0.21728,5.492262242,1,1
10.17082913,5.07394,-3.47635,2.004522941,5.811314173,1.04537,-0.11999,5.559097901,1,1
9.222962731,4.35324,-3.48293,2.118643293,5.608793106,1.0271,0.02679,5.460805283,1,0.928571429
8.422643262,3.63719,-3.36155,2.315700654,5.404414789,1.04761,0.18673,5.158804125,1,0.928571429
7.762197467,2.95394,-3.10012,2.627743782,5.192301142,1.10485,0.33366,4.699553009,1,0.785714286
7.235159522,2.33506,-2.68966,3.09848977,4.965333988,1.19372,0.44538,4.159546617,1,0.571428571
6.829198642,1.81833,-2.14902,3.755753159,4.7152324,1.30074,0.50933,3.625038362,1,0.428571429
6.521653924,1.44196,-1.56655,4.522770343,4.445099199,1.41541,0.53362,3.140502892,1,0.285714286
6.269271313,1.20142,-1.08617,5.218217869,4.151140176,1.53562,0.50916,2.703233987,1,0.214285714
6.051403312,1.05668,-0.80266,5.726807844,3.827549527,1.64088,0.43436,2.332620013,1,0.142857143
5.843950931,0.94648,-0.75405,6.174405092,3.490156285,1.72329,0.3409,2.025286681,1,0.142857143
5.642208302,0.79163,-0.83401,7.127330068,3.136444848,1.78449,0.23842,1.757614135,1,0
5.494525572,0.58996,-0.81819,9.313386622,2.772721709,1.81813,0.14788,1.525040404,1,0
5.407012108,0.41535,-0.64527,13.01796583,2.409854539,1.83964,0.07918,1.30995985,1,0
5.348924368,0.30936,-0.42938,17.29029082,2.038495852,1.84776,0.01742,1.103225447,1,0
5.294301246,0.25487,-0.28299,20.7725556,1.671634836,1.84434,-0.02863,0.906359368,1,0
5.243311698,0.21701,-0.21621,24.16161328,1.303393202,1.83579,-0.07215,0.709990359,1,0
5.200363854,0.18088,-0.19126,28.75035302,0.9361521,1.81378,-0.10851,0.516133214,1,0
5.164367955,0.14236,-0.17494,36.27681901,0.578938346,1.79001,-0.13308,0.323427437,1,0
5.137087589,0.10128,-0.132,50.72163891,0.220434706,1.7604,-0.16054,0.125218533,1,0
27.74088445,5.87869,-0.25833,4.718888808,5.889591045,0.94809,-0.0099,6.212059029,1,0.928571429
26.57238462,5.84637,-0.18547,4.545108267,5.701769193,0.94818,-0.02403,6.013382683,1,0.857142857
25.400181,5.82571,-0.19967,4.360014659,5.509509213,0.94129,-0.04716,5.853147503,1,0.857142857
24.23901632,5.78976,-0.26756,4.18653214,5.32376767,0.92837,-0.06304,5.734532212,1,0.857142857
23.08471922,5.73474,-0.3775,4.025416884,5.139164033,0.91565,-0.07979,5.612585631,1,0.785714286
21.94257,5.64877,-0.50824,3.884486357,4.952708405,0.89293,-0.09313,5.546580812,1,0.785714286
20.82231731,5.53409,-0.63179,3.762554875,4.77710255,0.86684,-0.07842,5.510939216,1,0.785714286
19.72471052,5.39027,-0.72576,3.659317718,4.608215734,0.85258,-0.04991,5.405024437,1,0.785714286
18.66798908,5.23576,-0.77345,3.56547838,4.435714665,0.84342,-0.02769,5.259200238,1,0.785714286
17.63847622,5.08078,-0.81812,3.471607947,4.268686263,0.83749,-0.00081,5.096999681,1,0.785714286
16.64167116,4.92026,-0.88881,3.38227475,4.102380352,0.84249,0.02094,4.869351982,1,0.785714286
15.67268558,4.74512,-1.01457,3.302906056,3.929941689,0.85012,0.02632,4.622808179,1,0.714285714
14.74161635,4.53308,-1.1766,3.252008866,3.758624055,0.85619,0.02824,4.389941549,1,0.714285714
13.85492016,4.28113,-1.34215,3.236276442,3.585282876,0.86488,0.02561,4.14541078,1,0.642857143
13.02442963,3.99225,-1.47553,3.262428363,3.404118257,0.86585,0.02589,3.931533472,1,0.571428571
12.25456705,3.67501,-1.54745,3.334566993,3.230314499,0.86273,0.06708,3.744293695,1,0.571428571
11.55562516,3.35262,-1.54577,3.446744685,3.060930398,0.87831,0.14764,3.485022826,1,0.428571429
10.91940507,3.04357,-1.50922,3.587696379,2.882680879,0.91685,0.23755,3.144113955,1,0.285714286
10.34096402,2.74364,-1.46253,3.769067377,2.69572084,0.97519,0.32436,2.764303203,1,0.357142857
9.820205065,2.45363,-1.40889,4.002317002,2.49463165,1.0565,0.38626,2.361222575,1,0.285714286
9.356664297,2.17317,-1.34129,4.305537209,2.26700232,1.14568,0.40728,1.978739543,1,0.214285714
8.950030491,1.90724,-1.24987,4.692660856,2.0274693,1.23828,0.38979,1.637327018,1,0.142857143
8.592665304,1.66314,-1.14288,5.166531563,1.770474574,1.32611,0.31719,1.335088774,1,0.071428571
8.281958931,1.43924,-1.01643,5.754397412,1.492610049,1.39006,0.19346,1.07377383,1,0.071428571
8.014709364,1.2431,-0.86579,6.447356901,1.199771489,1.41767,0.04771,0.846298143,1,0.071428571
7.785047076,1.08154,-0.69764,7.198112947,0.902083093,1.40198,-0.07425,0.643435066,1,0
7.581795676,0.95595,-0.52826,7.931163425,0.624702368,1.36182,-0.12039,0.458726093,1,0
7.401407934,0.86545,-0.36297,8.552091899,0.361094414,1.32994,-0.11068,0.271511808,1,0
7.23728219,0.81053,-0.21388,8.929073803,0.097446586,1.30594,-0.0828,0.074617965,1,0
65.06073342,10.75856,1.98511,6.047345873,4.241771163,1.10391,-0.65214,3.842497271,0,0.785714286
62.8636979,11.23763,1.93781,5.59403521,4.035177611,0.96554,-0.71059,4.179192588,0,0.714285714
60.55495332,11.64917,1.56094,5.198220416,3.851742394,0.81302,-0.75262,4.737573976,0,0.5
58.17319722,11.92896,1.03052,4.876636121,3.696713623,0.64812,-0.75427,5.703748724,0,0.357142857
55.75228867,12.07201,0.59268,4.618310345,3.582136678,0.4867,-0.69632,7.360050705,0,0.357142857
53.32695539,12.13553,0.37866,4.394283182,3.500451846,0.34976,-0.59609,10.00815372,0,0.428571429
50.89738456,12.17612,0.36938,4.180098797,3.419524097,0.24074,-0.48798,14.20422072,0,0.428571429
48.46769443,12.23911,0.50683,3.960066902,3.34383477,0.15332,-0.38339,21.80951455,0,0.428571429
46.0193799,12.35815,0.68025,3.723808167,3.289276848,0.1,-0.2813,32.89276848,0,0.428571429
43.53323579,12.51555,0.81096,3.478331818,3.254653187,0.1,-0.18548,32.54653187,0,0.5
41.01126792,12.69356,0.8905,3.230872027,3.234407212,0.1,-0.10814,32.34407212,0,0.5
38.45237367,12.88056,0.93028,2.985302943,3.221246026,0.1,-0.06023,32.21246026,0,0.571428571
35.85790531,13.07632,0.92731,2.742201576,3.211042587,0.1,-0.03927,32.11042587,0,0.571428571
33.22104441,13.26372,0.8776,2.504655135,3.202054096,0.1,-0.03444,32.02054096,0,0.642857143
30.55069918,13.43849,0.79574,2.273372914,3.194651904,0.1,-0.03561,31.94651904,0,0.785714286
27.84615724,13.59218,0.6916,2.048689558,3.189407245,0.1,-0.03662,31.89407245,0,0.857142857
25.1132978,13.72392,0.57118,1.829892465,3.185484836,0.1,-0.0339,31.85484836,0,0.857142857
22.35835243,13.82945,0.44087,1.616720291,3.180479859,0.1,-0.02394,31.80479859,0,0.857142857
19.58132516,13.90692,0.29947,1.408027454,3.172075475,0.1,-0.00635,31.72075475,0,0.785714286
16.78922813,13.94604,0.17881,1.203870642,3.160807931,0.1,0.01724,31.60807931,0,0.785714286
13.99633043,13.96051,0.12602,1.002565839,3.148029119,0.1,0.0425,31.48029119,0,0.857142857
11.20562576,13.97081,0.15845,0.802074165,3.13601152,0.1,0.06284,31.3601152,0,1
8.412958167,14.00342,0.24613,0.600778822,3.127221104,0.1,0.07267,31.27221104,0,1
5.606563666,14.05834,0.3513,0.398806948,3.122614055,0.1,0.07074,31.22614055,0,1
2.790268253,14.13561,0.47327,0.197392844,3.117227965,0.1,0.05346,31.17227965,0,1
65.68602948,17.04861,1.94184,3.852867154,5.733397985,0.1,0.0733,57.33397985,0,0.928571429
62.20879035,17.52565,1.76607,3.549585342,5.729464785,0.1,0.06863,57.29464785,0,0.928571429
58.63236565,17.86698,1.27932,3.281604706,5.72278427,0.1,0.04798,57.2278427,0,0.928571429
55.02149284,18.0576,0.80385,3.046999205,5.709417723,0.1,0.01243,57.09417723,0,0.928571429
51.39598964,18.15459,0.48244,2.831019023,5.691377508,0.1,-0.03034,56.91377508,0,0.928571429
47.76464152,18.20714,0.32513,2.623401672,5.67328771,0.1,-0.06747,56.7328771,0,0.928571429
44.12631231,18.25178,0.27684,2.417644324,5.659456089,0.1,-0.08459,56.59456089,0,0.928571429
40.47457205,18.30601,0.25946,2.210999123,5.653991314,0.1,-0.07335,56.53991314,0,0.928571429
36.80850199,18.35963,0.22736,2.004860773,5.64760438,0.1,-0.04143,56.4760438,0,0.928571429
33.12972037,18.40053,0.18262,1.800476419,5.637066265,0.1,-0.00261,56.37066265,0,0.928571429
29.44378558,18.4302,0.14239,1.597583617,5.625101703,0.1,0.03113,56.25101703,0,0.928571429
25.75359452,18.44903,0.12455,1.395932172,5.615697471,0.1,0.05079,56.15697471,0,0.928571429
22.06309189,18.46673,0.14603,1.194748171,5.610330526,0.1,0.05435,56.10330526,0,1
18.373765,18.50061,0.18867,0.993143739,5.605147183,0.1,0.0446,56.05147183,0,1
14.66818967,18.54675,0.20079,0.790876551,5.597234843,0.1,0.02535,55.97234843,0,1
10.94870396,18.58451,0.19057,0.589130623,5.587175245,0.1,0.00915,55.87175245,0,1
7.230015305,18.61809,0.20046,0.388332815,5.57497284,0.1,0.00335,55.7497284,0,1
3.503355058,18.65871,0.22258,0.187759768,5.562685842,0.1,-0.00014,55.62685842,0,1
66.63622503,17.1025,1.85306,3.896285632,5.813997949,0.1,0.05079,58.13997949,0,0.821428571
63.14861929,17.5615,1.66235,3.595855667,5.808631003,0.1,0.05435,58.08631003,0,0.821428571
59.56168186,17.87327,1.17743,3.332444587,5.803447661,0.1,0.0446,58.03447661,0,0.821428571
55.95261316,18.0404,0.74602,3.101517326,5.79553532,0.1,0.02535,57.9553532,0,0.892857143
52.33534825,18.13167,0.49125,2.886405292,5.785475723,0.1,0.00915,57.85475723,0,0.892857143
48.71117166,18.19732,0.38623,2.676832174,5.773273318,0.1,0.00335,57.73273318,0,0.892857143
45.070134,18.2656,0.34752,2.467487189,5.760986319,0.1,-0.00014,57.60986319,0,0.892857143
41.41516624,18.33924,0.30526,2.25828149,5.751538061,0.1,-0.01046,57.51538061,0,0.964285714
37.74538389,18.4104,0.20376,2.050220739,5.745270062,0.1,-0.026,57.45270062,0,0.964285714
34.0513419,18.44979,0.01835,1.845622194,5.739378129,0.1,-0.03939,57.39378129,0,0.964285714
30.35021146,18.4304,-0.18852,1.646747301,5.730864351,0.1,-0.04391,57.30864351,0,0.964285714
